"","X","Service.Request.Type","City.Department","Created.Date","Date","Time","Location","Latitude","Longitude","Latitude.Longitude","ZIP.Code","Police.Precinct","Neighborhood"
"566",1044570,"Pothole","SDOT-Seattle Department of Transportation","04/25/2025 02:00:04 PM","2025-04-25","02:00:04","227 NW 117TH ST, SEATTLE, WA 98177",47.7140236,-122.36031998,"POINT (-122.36031998 47.7140236)","98177","NORTH","BROADVIEW"
"567",1044571,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 02:08:23 PM","2025-04-25","02:08:23","1485 RAINIER AVE S, SEATTLE, WA 98144",47.58978297,-122.307251,"POINT (-122.307251 47.58978297)","98144","SOUTH","NORTH BEACON HILL"
"568",1044572,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 02:17:47 PM","2025-04-25","02:17:47","9240 2ND AVE SW, SEATTLE, WA 98106",47.52034023,-122.33575653,"POINT (-122.33575653 47.52034023)","98106","SOUTHWEST","HIGHLAND PARK"
"569",1044573,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/25/2025 02:12:37 PM","2025-04-25","02:12:37","3601 SW BARTON ST, SEATTLE, WA 98126",47.52092936,-122.37856809,"POINT (-122.37856809 47.52092936)","98126","SOUTHWEST","FAUNTLEROY"
"570",1044574,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 02:22:27 PM","2025-04-25","02:22:27","2452 S 133RD ST, SEATAC, WA 98168",47.484425,-122.29994613,"POINT (-122.29994613 47.484425)","98168","",""
"571",1044575,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 02:08:18 PM","2025-04-25","02:08:18","1250 W BOSTON ST, SEATTLE, WA 98119",47.63872013,-122.37329335,"POINT (-122.37329335 47.63872013)","98119","WEST","WEST QUEEN ANNE"
"572",1044576,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/25/2025 02:04:12 PM","2025-04-25","02:04:12","9240 2ND AVE SW, SEATTLE, WA 98106",47.52034023,-122.33575653,"POINT (-122.33575653 47.52034023)","98106","SOUTHWEST","HIGHLAND PARK"
"573",1044577,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 01:52:50 PM","2025-04-25","01:52:50","401 PINE ST, SEATTLE, WA 98101",47.61110338,-122.33723712,"POINT (-122.33723712 47.61110338)","98101","WEST","CENTRAL BUSINESS DISTRICT"
"574",1044578,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 01:56:03 PM","2025-04-25","01:56:03","2146 1ST AVE S, SEATTLE, WA 98134",47.58435498,-122.33407704,"POINT (-122.33407704 47.58435498)","98134","SOUTH","INDUSTRIAL DISTRICT"
"575",1044579,"Overgrown Vegetation","FAS-Finance and Administrative Services","04/25/2025 02:20:23 PM","2025-04-25","02:20:23","10074 46TH AVE S, SEATTLE, WA 98178",47.5103858,-122.27506778,"POINT (-122.27506778 47.5103858)","98178","SOUTH","RAINIER BEACH"
"576",1044580,"General Inquiry - City Light","SCL-Seattle City Light","04/25/2025 02:27:38 PM","2025-04-25","02:27:38","2452 S 133RD ST, SEATAC, WA 98168",47.484425,-122.29994613,"POINT (-122.29994613 47.484425)","98168","",""
"577",1044581,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 02:10:23 PM","2025-04-25","02:10:23","11865 5TH AVE NE, SEATTLE, WA 98125",47.71504125,-122.32358467,"POINT (-122.32358467 47.71504125)","98125","NORTH","PINEHURST"
"578",1044582,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 02:09:54 PM","2025-04-25","02:09:54","1640 SW BARTON ST, SEATTLE, WA 98106",47.52111471,-122.35567596,"POINT (-122.35567596 47.52111471)","98106","SOUTHWEST","SOUTH DELRIDGE"
"579",1044583,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 02:01:03 PM","2025-04-25","02:01:03","2150 S NORMAN ST, SEATTLE, WA 98144",47.59322729,-122.30387531,"POINT (-122.30387531 47.59322729)","98144","EAST","ATLANTIC"
"580",1044584,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 02:10:09 PM","2025-04-25","02:10:09","2623 SW YANCY ST, SEATTLE, WA 98126",47.56741825,-122.36651205,"POINT (-122.36651205 47.56741825)","98126","SOUTHWEST","NORTH DELRIDGE"
"581",1044585,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 02:30:31 PM","2025-04-25","02:30:31","1744 16TH AVE, SEATTLE, WA 98122",47.61697027,-122.31132925,"POINT (-122.31132925 47.61697027)","98122","EAST","STEVENS"
"582",1044586,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 02:26:17 PM","2025-04-25","02:26:17","7903 50TH AVE S, SEATTLE, WA 98118",47.53155717,-122.27094787,"POINT (-122.27094787 47.53155717)","98118","SOUTH","DUNLAP"
"583",1044587,"Bicycle Facility Maintenance","SDOT-Seattle Department of Transportation","04/25/2025 02:08:08 PM","2025-04-25","02:08:08","8131 SEWARD PARK AVE S, SEATTLE, WA 98118",47.52967665,-122.26644742,"POINT (-122.26644742 47.52967665)","98118","SOUTH","DUNLAP"
"584",1044588,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 02:26:23 PM","2025-04-25","02:26:23","9255 GREENWOOD AVE N, SEATTLE, WA 98103",47.69756535,-122.35576049,"POINT (-122.35576049 47.69756535)","98103","NORTH","GREENWOOD"
"585",1044589,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 02:32:31 PM","2025-04-25","02:32:31","1777 N 43RD ST, SEATTLE, WA 98103",47.65907143,-122.336484,"POINT (-122.336484 47.65907143)","98103","NORTH","WALLINGFORD"
"586",1044590,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 02:32:20 PM","2025-04-25","02:32:20","1677 POST ALY, SEATTLE, WA 98101",47.60962629,-122.34167429,"POINT (-122.34167429 47.60962629)","98101","WEST","PIKE-MARKET"
"587",1044591,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 02:24:16 PM","2025-04-25","02:24:16","694 W CROCKETT ST, SEATTLE, WA 98119",47.63784079,-122.3662488,"POINT (-122.3662488 47.63784079)","98119","WEST","WEST QUEEN ANNE"
"588",1044592,"General Inquiry - City Light","SCL-Seattle City Light","04/25/2025 02:32:53 PM","2025-04-25","02:32:53","319 N 85TH ST, SEATTLE, WA 98103",47.69041202,-122.35323877,"POINT (-122.35323877 47.69041202)","98103","NORTH","GREENWOOD"
"589",1044593,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 02:40:17 PM","2025-04-25","02:40:17","",NA,NA,"","","",""
"590",1044594,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 02:39:22 PM","2025-04-25","02:39:22","226 22ND AVE E, SEATTLE, WA 98112",47.62101859,-122.30335647,"POINT (-122.30335647 47.62101859)","98112","EAST","STEVENS"
"591",1044595,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/25/2025 02:33:03 PM","2025-04-25","02:33:03","2003 W GARFIELD ST, SEATTLE, WA 98119",47.63398864,-122.38779626,"POINT (-122.38779626 47.63398864)","98119","WEST","INTERBAY"
"592",1044596,"Illegal Dumping / Needles","SPU-Seattle Public Utilities","04/25/2025 02:32:46 PM","2025-04-25","02:32:46","9054 17TH AVE SW, SEATTLE, WA 98106",47.52127804,-122.3560193,"POINT (-122.3560193 47.52127804)","98106","SOUTHWEST","SOUTH DELRIDGE"
"593",1044597,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/25/2025 02:36:59 PM","2025-04-25","02:36:59","6TH AVE & PIKE ST, SEATTLE, WA",47.61114239,-122.33446377,"POINT (-122.33446377 47.61114239)","","WEST","CENTRAL BUSINESS DISTRICT"
"594",1044598,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 02:32:37 PM","2025-04-25","02:32:37","9107 14TH AVE SW, SEATTLE, WA 98106",47.52186992,-122.35295725,"POINT (-122.35295725 47.52186992)","98106","SOUTHWEST","HIGHLAND PARK"
"595",1044599,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/25/2025 02:40:23 PM","2025-04-25","02:40:23","1450 W NICKERSON ST, SEATTLE, WA 98119",47.65448493,-122.37601506,"POINT (-122.37601506 47.65448493)","98119","WEST","NORTH QUEEN ANNE"
"596",1044600,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 02:35:22 PM","2025-04-25","02:35:22","7900 50TH AVE S, SEATTLE, WA 98118",47.53142951,-122.27062726,"POINT (-122.27062726 47.53142951)","98118","SOUTH","DUNLAP"
"597",1044601,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/25/2025 02:30:26 PM","2025-04-25","02:30:26","899 W OLYMPIC PL, SEATTLE, WA 98119",47.62771644,-122.36712305,"POINT (-122.36712305 47.62771644)","98119","WEST","WEST QUEEN ANNE"
"598",1044602,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 02:35:25 PM","2025-04-25","02:35:25","9031 14TH AVE SW, SEATTLE, WA 98106",47.52187741,-122.3531102,"POINT (-122.3531102 47.52187741)","98106","SOUTHWEST","HIGHLAND PARK"
"599",1044603,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 02:39:50 PM","2025-04-25","02:39:50","6557 3RD AVE NW, SEATTLE, WA 98117",47.6776606,-122.36071327,"POINT (-122.36071327 47.6776606)","98117","NORTH","PHINNEY RIDGE"
"600",1044604,"Street Sign Maintenance","SDOT-Seattle Department of Transportation","04/25/2025 02:49:31 PM","2025-04-25","02:49:31","3835 2ND AVE NW, SEATTLE, WA 98107",47.65395779,-122.3590776,"POINT (-122.3590776 47.65395779)","98107","NORTH","FREMONT"
"601",1044605,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/25/2025 02:39:33 PM","2025-04-25","02:39:33","1480 32ND AVE W, SEATTLE, WA 98199",47.63221823,-122.39888064,"POINT (-122.39888064 47.63221823)","98199","WEST",""
"602",1044606,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/25/2025 02:51:06 PM","2025-04-25","02:51:06","628 S KING ST, SEATTLE, WA 98104",47.59843495,-122.32560425,"POINT (-122.32560425 47.59843495)","98104","WEST","INTERNATIONAL DISTRICT"
"603",1044607,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 01:54:09 PM","2025-04-25","01:54:09","3530 BURKE AVE N, SEATTLE, WA 98103",47.65013879,-122.33485492,"POINT (-122.33485492 47.65013879)","98103","NORTH","WALLINGFORD"
"604",1044608,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 02:43:26 PM","2025-04-25","02:43:26","7209 45TH AVE NE, SEATTLE, WA 98115",47.68092684,-122.27981022,"POINT (-122.27981022 47.68092684)","98115","NORTH","VIEW RIDGE"
"605",1044609,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/25/2025 02:30:18 PM","2025-04-25","02:30:18","2919 NE 86TH ST, SEATTLE, WA 98115",47.69095801,-122.29680098,"POINT (-122.29680098 47.69095801)","98115","NORTH","WEDGWOOD"
"606",1044610,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 02:54:03 PM","2025-04-25","02:54:03","2908 E HARRISON ST, SEATTLE, WA 98112",47.62266408,-122.29432686,"POINT (-122.29432686 47.62266408)","98112","EAST","HARRISON/DENNY-BLAINE"
"607",1044611,"Overgrown Vegetation","FAS-Finance and Administrative Services","04/25/2025 02:53:58 PM","2025-04-25","02:53:58","7546 16TH AVE NW, SEATTLE, WA 98117",47.68458785,-122.37757322,"POINT (-122.37757322 47.68458785)","98117","NORTH","LOYAL HEIGHTS"
"608",1044612,"Damaged Sidewalk","SDOT-Seattle Department of Transportation","04/25/2025 02:49:38 PM","2025-04-25","02:49:38","1850 23RD AVE E, SEATTLE, WA 98112",47.63676236,-122.30221234,"POINT (-122.30221234 47.63676236)","98112","EAST","MONTLAKE"
"609",1044613,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 02:53:45 PM","2025-04-25","02:53:45","2109 HALLECK AVE SW, SEATTLE, WA 98116",47.5851413,-122.39757357,"POINT (-122.39757357 47.5851413)","98116","SOUTHWEST","NORTH ADMIRAL"
"610",1044614,"Street Sign Maintenance","SDOT-Seattle Department of Transportation","04/25/2025 02:58:38 PM","2025-04-25","02:58:38","4674 34TH AVE S, SEATTLE, WA 98118",47.56101519,-122.28980049,"POINT (-122.28980049 47.56101519)","98118","SOUTH","COLUMBIA CITY"
"611",1044615,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/25/2025 02:59:44 PM","2025-04-25","02:59:44","2715 8TH AVE W, SEATTLE, WA 98119",47.644421,-122.36765409,"POINT (-122.36765409 47.644421)","98119","WEST","NORTH QUEEN ANNE"
"612",1044616,"Parking Enforcement","SPD-Seattle Police Department","04/25/2025 02:56:30 PM","2025-04-25","02:56:30","3042 SW MANNING ST, SEATTLE, WA 98126",47.57143177,-122.37242167,"POINT (-122.37242167 47.57143177)","98126","SOUTHWEST","NORTH ADMIRAL"
"613",1044617,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 03:01:20 PM","2025-04-25","03:01:20","2107 ALKI AVE SW, SEATTLE, WA 98116",47.58598278,-122.39835707,"POINT (-122.39835707 47.58598278)","98116","SOUTHWEST","ALKI"
"614",1044618,"General Inquiry - Public Utilities","SPU-Seattle Public Utilities","04/25/2025 02:36:17 PM","2025-04-25","02:36:17","910 E PIKE ST, SEATTLE, WA 98122",47.61432753,-122.32008943,"POINT (-122.32008943 47.61432753)","98122","EAST","BROADWAY"
"615",1044619,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 02:58:31 PM","2025-04-25","02:58:31","12236 N PARK AVE N, SEATTLE, WA 98133",47.71887998,-122.34927427,"POINT (-122.34927427 47.71887998)","98133","NORTH","BITTER LAKE"
"616",1044620,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/25/2025 03:03:34 PM","2025-04-25","03:03:34","694 W CROCKETT ST, SEATTLE, WA 98119",47.63784079,-122.3662488,"POINT (-122.3662488 47.63784079)","98119","WEST","WEST QUEEN ANNE"
"617",1044621,"Scooter or Bike Share Issue","SDOT-Seattle Department of Transportation","04/25/2025 02:58:43 PM","2025-04-25","02:58:43","5362 SW GENESEE ST, SEATTLE, WA 98116",47.56498195,-122.40103141,"POINT (-122.40103141 47.56498195)","98116","SOUTHWEST","ALKI"
"618",1044622,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 02:57:57 PM","2025-04-25","02:57:57","9240 2ND AVE SW, SEATTLE, WA 98106",47.52034023,-122.33575653,"POINT (-122.33575653 47.52034023)","98106","SOUTHWEST","HIGHLAND PARK"
"619",1044623,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 02:56:37 PM","2025-04-25","02:56:37","1117 NE 135TH ST, SEATTLE, WA 98125",47.72643201,-122.31609958,"POINT (-122.31609958 47.72643201)","98125","NORTH","PINEHURST"
"620",1044624,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 03:00:43 PM","2025-04-25","03:00:43","423 NE 40TH ST, SEATTLE, WA 98105",47.65544406,-122.32430797,"POINT (-122.32430797 47.65544406)","98105","NORTH","WALLINGFORD"
"621",1044625,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 03:04:46 PM","2025-04-25","03:04:46","1237 NE 135TH ST, SEATTLE, WA 98125",47.72658865,-122.3150361,"POINT (-122.3150361 47.72658865)","98125","NORTH","PINEHURST"
"622",1044626,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 02:53:51 PM","2025-04-25","02:53:51","2103 24TH AVE S, SEATTLE, WA 98144",47.58447815,-122.3017542,"POINT (-122.3017542 47.58447815)","98144","SOUTH","ATLANTIC"
"623",1044627,"Scooter or Bike Share Issue","SDOT-Seattle Department of Transportation","04/25/2025 03:00:32 PM","2025-04-25","03:00:32","5316 SW GENESEE ST, SEATTLE, WA 98116",47.56497469,-122.40041614,"POINT (-122.40041614 47.56497469)","98116","SOUTHWEST","ALKI"
"624",1044628,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 03:09:15 PM","2025-04-25","03:09:15","1436 NE 135TH ST, SEATTLE, WA 98125",47.72673584,-122.31322232,"POINT (-122.31322232 47.72673584)","98125","NORTH","PINEHURST"
"625",1044629,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 03:09:08 PM","2025-04-25","03:09:08","5934 ROOSEVELT WAY NE, SEATTLE, WA 98105",47.67167473,-122.31724176,"POINT (-122.31724176 47.67167473)","98105","NORTH","UNIVERSITY DISTRICT"
"626",1044630,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 03:02:39 PM","2025-04-25","03:02:39","1485 RAINIER AVE S, SEATTLE, WA 98144",47.58978297,-122.307251,"POINT (-122.307251 47.58978297)","98144","SOUTH","NORTH BEACON HILL"
"627",1044631,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/25/2025 03:01:44 PM","2025-04-25","03:01:44","2497 1ST AVE N, SEATTLE, WA 98109",47.64139251,-122.35568304,"POINT (-122.35568304 47.64139251)","98109","WEST","EAST QUEEN ANNE"
"628",1044632,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 02:43:28 PM","2025-04-25","02:43:28","1037 E REPUBLICAN ST, SEATTLE, WA 98102",47.62304045,-122.31912516,"POINT (-122.31912516 47.62304045)","98102","EAST","BROADWAY"
"629",1044633,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 03:02:45 PM","2025-04-25","03:02:45","1235 NE 135TH ST, SEATTLE, WA 98125",47.72658882,-122.3150542,"POINT (-122.3150542 47.72658882)","98125","NORTH","PINEHURST"
"630",1044634,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 03:08:36 PM","2025-04-25","03:08:36","4130 16TH AVE S, SEATTLE, WA 98108",47.56649854,-122.31222419,"POINT (-122.31222419 47.56649854)","98108","SOUTH","NORTH BEACON HILL"
"631",1044635,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 02:49:35 PM","2025-04-25","02:49:35","423 NE 40TH ST, SEATTLE, WA 98105",47.65544406,-122.32430797,"POINT (-122.32430797 47.65544406)","98105","NORTH","WALLINGFORD"
"632",1044636,"General Inquiry - Customer Service Bureau","FAS-Finance and Administrative Services","04/25/2025 03:17:40 PM","2025-04-25","03:17:40","1056 NE NORTHGATE WAY, SEATTLE, WA 98125",47.70914685,-122.3156918,"POINT (-122.3156918 47.70914685)","98125","NORTH","PINEHURST"
"633",1044637,"Parks and Recreation Maintenance","SPR-Seattle Parks and Recreation","04/25/2025 03:04:40 PM","2025-04-25","03:04:40","2497 ALKI AVE SW, SEATTLE, WA 98116",47.58136885,-122.40521372,"POINT (-122.40521372 47.58136885)","98116","SOUTHWEST","ALKI"
"634",1044638,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 03:11:38 PM","2025-04-25","03:11:38","1514 E HOWELL ST, SEATTLE, WA 98122",47.617919,-122.31180988,"POINT (-122.31180988 47.617919)","98122","EAST","STEVENS"
"635",1044639,"Graffiti","SPU-Seattle Public Utilities","04/25/2025 03:11:47 PM","2025-04-25","03:11:47","1331 ALKI AVE SW, SEATTLE, WA 98116",47.59251751,-122.39136383,"POINT (-122.39136383 47.59251751)","98116","SOUTHWEST","ALKI"
"636",1044640,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 03:00:42 PM","2025-04-25","03:00:42","9645 MIDVALE AVE N, SEATTLE, WA 98103",47.69901689,-122.3434458,"POINT (-122.3434458 47.69901689)","98103","NORTH","NORTH COLLEGE PARK"
"637",1044641,"Traffic Signal Maintenance","SDOT-Seattle Department of Transportation","04/25/2025 03:17:42 PM","2025-04-25","03:17:42","2230 4TH AVE, SEATTLE, WA 98121",47.61535931,-122.34348416,"POINT (-122.34348416 47.61535931)","98121","WEST","BELLTOWN"
"638",1044642,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 03:06:41 PM","2025-04-25","03:06:41","1248 NE 135TH ST, SEATTLE, WA 98125",47.72675209,-122.31492403,"POINT (-122.31492403 47.72675209)","98125","NORTH","PINEHURST"
"639",1044643,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 03:02:33 PM","2025-04-25","03:02:33","14051 PALATINE AVE N, SEATTLE, WA 98133",47.73199035,-122.35780216,"POINT (-122.35780216 47.73199035)","98133","NORTH","BROADVIEW"
"640",1044644,"General Inquiry - Transportation","SDOT-Seattle Department of Transportation","04/25/2025 03:20:15 PM","2025-04-25","03:20:15","866 HOWELL ST, SEATTLE, WA 98101",47.61463307,-122.33357345,"POINT (-122.33357345 47.61463307)","98101","WEST","BELLTOWN"
"641",1044645,"Unauthorized Encampment","SEA-City of Seattle","04/25/2025 03:21:42 PM","2025-04-25","03:21:42","537 MELROSE AVE E, SEATTLE, WA 98102",47.62355547,-122.32799799,"POINT (-122.32799799 47.62355547)","98102","EAST","BROADWAY"
"642",1044646,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 03:17:45 PM","2025-04-25","03:17:45","4130 16TH AVE S, SEATTLE, WA 98108",47.56649854,-122.31222419,"POINT (-122.31222419 47.56649854)","98108","SOUTH","NORTH BEACON HILL"
"643",1044647,"Abandoned Vehicle/72hr Parking Ordinance","SPD-Seattle Police Department","04/25/2025 03:13:40 PM","2025-04-25","03:13:40","4130 16TH AVE S, SEATTLE, WA 98108",47.56649854,-122.31222419,"POINT (-122.31222419 47.56649854)","98108","SOUTH","NORTH BEACON HILL"
